t,dy_left,dy_down,dy_up,dy_right,action
21.986,0.5666666666666667,1.0,1.0,0.26666666666666666,1
22.009,0.55,1.0,1.0,0.25,0
22.042,0.5333333333333333,1.0,1.0,0.23333333333333334,0
22.064,0.5166666666666667,1.0,1.0,0.21666666666666667,0
22.1,0.5,1.0,1.0,0.2,0
22.136,0.48333333333333334,1.0,1.0,0.18333333333333332,0
22.161,0.4666666666666667,1.0,1.0,0.16666666666666666,0
22.196,0.45,1.0,1.0,0.15,0
22.222,0.43333333333333335,1.0,1.0,0.13333333333333333,0
22.259,0.4166666666666667,1.0,1.0,0.11666666666666667,0
22.284,0.4,1.0,1.0,0.1,0
22.321,0.38333333333333336,1.0,1.0,0.08333333333333333,0
22.355,0.36666666666666664,1.0,1.0,0.06666666666666667,0
22.378,0.35,1.0,1.0,0.05,0
22.412,0.3333333333333333,1.0,0.9833333333333333,0.03333333333333333,0
22.434,0.31666666666666665,1.0,0.9666666666666667,0.016666666666666666,0
22.468,0.3,1.0,0.95,1.0,2
22.49,0.2833333333333333,1.0,0.9333333333333333,1.0,0
22.521,0.26666666666666666,1.0,0.9166666666666666,1.0,0
22.555,0.25,1.0,0.9,1.0,0
22.577,0.23333333333333334,1.0,0.8833333333333333,1.0,0
22.611,0.21666666666666667,1.0,0.8666666666666667,1.0,0
22.642,0.2,1.0,0.85,1.0,0
22.666,0.18333333333333332,1.0,0.8333333333333334,1.0,0
22.7,0.16666666666666666,1.0,0.8166666666666667,1.0,0
22.721,0.15,1.0,0.8,1.0,0
22.756,0.13333333333333333,1.0,0.7833333333333333,1.0,0
22.787,0.11666666666666667,1.0,0.7666666666666667,1.0,0
22.81,0.1,1.0,0.75,1.0,0
22.844,0.08333333333333333,1.0,0.7333333333333333,1.0,0
22.867,0.06666666666666667,1.0,0.7166666666666667,1.0,0
22.899,0.05,1.0,0.7,1.0,0
22.932,0.03333333333333333,1.0,0.6833333333333333,1.0,0
22.954,0.016666666666666666,1.0,0.6666666666666666,1.0,0
22.986,0.0,1.0,0.65,1.0,0
23.008,1.0,1.0,0.6333333333333333,1.0,1
23.042,1.0,1.0,0.6166666666666667,1.0,0
23.075,1.0,1.0,0.6,1.0,0
23.1,1.0,1.0,0.5833333333333334,1.0,0
23.134,1.0,1.0,0.5666666666666667,1.0,0
23.162,1.0,1.0,0.55,1.0,0
23.204,1.0,1.0,0.5333333333333333,1.0,0
23.231,1.0,1.0,0.5166666666666667,1.0,0
23.268,1.0,1.0,0.5,1.0,0
23.295,1.0,0.9833333333333333,0.48333333333333334,1.0,0
23.33,1.0,0.9666666666666667,0.4666666666666667,1.0,0
23.365,1.0,0.95,0.45,1.0,0
23.394,1.0,0.9333333333333333,0.43333333333333335,1.0,0
23.425,1.0,0.9166666666666666,0.4166666666666667,1.0,0
23.448,1.0,0.9,0.4,1.0,0
23.482,1.0,0.8833333333333333,0.38333333333333336,1.0,0
23.506,1.0,0.8666666666666667,0.36666666666666664,1.0,0
23.543,1.0,0.85,0.35,1.0,0
23.57,1.0,0.8333333333333334,0.3333333333333333,1.0,0
23.601,1.0,0.8166666666666667,0.31666666666666665,1.0,0
23.632,1.0,0.8,0.3,1.0,0
23.654,1.0,0.7833333333333333,0.2833333333333333,1.0,0
23.686,1.0,0.7666666666666667,0.26666666666666666,1.0,0
23.715,1.0,0.75,0.25,1.0,0
23.735,1.0,0.7333333333333333,0.23333333333333334,1.0,0
23.768,1.0,0.7166666666666667,0.21666666666666667,1.0,0
23.788,1.0,0.7,0.2,1.0,0
23.818,1.0,0.6833333333333333,0.18333333333333332,1.0,0
23.85,1.0,0.6666666666666666,0.16666666666666666,1.0,0
23.873,1.0,0.65,0.15,1.0,0
23.903,1.0,0.6333333333333333,0.13333333333333333,1.0,0
23.934,1.0,0.6166666666666667,0.11666666666666667,1.0,0
23.956,1.0,0.6,0.1,1.0,0
23.988,1.0,0.5833333333333334,0.08333333333333333,1.0,0
24.01,1.0,0.5666666666666667,0.06666666666666667,1.0,0
24.045,1.0,0.55,0.05,1.0,0
24.077,1.0,0.5333333333333333,0.03333333333333333,1.0,0
24.103,1.0,0.5166666666666667,0.016666666666666666,1.0,0
24.14,1.0,0.5,0.0,1.0,0
24.163,1.0,0.48333333333333334,1.0,1.0,3
24.196,1.0,0.4666666666666667,1.0,1.0,0
24.226,1.0,0.45,1.0,1.0,0
24.25,1.0,0.43333333333333335,1.0,1.0,0
24.285,1.0,0.4166666666666667,1.0,1.0,0
24.308,1.0,0.4,1.0,1.0,0
24.343,1.0,0.38333333333333336,1.0,1.0,0
24.375,1.0,0.36666666666666664,1.0,1.0,0
24.399,1.0,0.35,1.0,1.0,0
24.433,1.0,0.3333333333333333,1.0,1.0,0
24.455,1.0,0.31666666666666665,1.0,1.0,0
24.488,1.0,0.3,1.0,1.0,0
24.51,1.0,0.2833333333333333,1.0,1.0,0
24.541,1.0,0.26666666666666666,1.0,1.0,0
24.575,1.0,0.25,1.0,1.0,0
24.597,1.0,0.23333333333333334,1.0,1.0,0
24.632,1.0,0.21666666666666667,1.0,1.0,0
24.663,1.0,0.2,1.0,1.0,0
24.688,1.0,0.18333333333333332,1.0,1.0,0
24.722,1.0,0.16666666666666666,1.0,1.0,0
24.744,1.0,0.15,1.0,1.0,0
24.777,1.0,0.13333333333333333,1.0,1.0,0
24.799,1.0,0.11666666666666667,1.0,1.0,0
24.832,1.0,0.1,1.0,1.0,0
24.865,1.0,0.08333333333333333,1.0,1.0,0
24.888,1.0,0.06666666666666667,1.0,1.0,0
24.921,1.0,0.05,1.0,1.0,0
24.943,1.0,0.03333333333333333,1.0,1.0,0
24.977,1.0,0.5666666666666667,1.0,1.0,4
25.009,1.0,0.55,1.0,1.0,0
25.032,1.0,0.5333333333333333,1.0,1.0,0
25.064,1.0,0.5166666666666667,1.0,1.0,0
25.095,1.0,0.5,1.0,1.0,0
25.121,1.0,0.48333333333333334,1.0,1.0,0
25.155,1.0,0.4666666666666667,1.0,1.0,0
25.177,1.0,0.45,1.0,1.0,0
25.21,1.0,0.43333333333333335,1.0,0.9833333333333333,0
25.232,1.0,0.4166666666666667,1.0,0.9666666666666667,0
25.266,1.0,0.4,1.0,0.95,0
25.299,1.0,0.38333333333333336,1.0,0.9333333333333333,0
25.322,1.0,0.36666666666666664,1.0,0.9166666666666666,0
25.36,1.0,0.35,1.0,0.9,0
25.381,1.0,0.3333333333333333,1.0,0.8833333333333333,0
25.416,1.0,0.31666666666666665,1.0,0.8666666666666667,0
25.448,1.0,0.3,1.0,0.85,0
25.473,1.0,0.2833333333333333,1.0,0.8333333333333334,0
25.505,1.0,0.26666666666666666,1.0,0.8166666666666667,0
25.528,1.0,0.25,1.0,0.8,0
25.561,1.0,0.23333333333333334,1.0,0.7833333333333333,0
25.594,1.0,0.21666666666666667,1.0,0.7666666666666667,0
25.618,1.0,0.2,1.0,0.75,0
25.652,1.0,0.18333333333333332,1.0,0.7333333333333333,0
25.673,1.0,0.16666666666666666,1.0,0.7166666666666667,0
25.708,1.0,0.15,1.0,0.7,0
25.74,1.0,0.13333333333333333,1.0,0.6833333333333333,0
25.765,1.0,0.11666666666666667,1.0,0.6666666666666666,0
25.799,1.0,0.1,1.0,0.65,0
25.821,1.0,0.08333333333333333,1.0,0.6333333333333333,0
25.856,1.0,0.06666666666666667,1.0,0.6166666666666667,0
25.886,1.0,0.05,1.0,0.6,0
25.91,1.0,0.03333333333333333,1.0,0.5833333333333334,0
25.943,1.0,0.016666666666666666,1.0,0.5666666666666667,0
25.964,1.0,0.25,1.0,0.55,4
25.998,1.0,0.23333333333333334,1.0,0.5333333333333333,0
26.03,1.0,0.21666666666666667,1.0,0.5166666666666667,0
26.054,1.0,0.2,1.0,0.5,0
26.086,1.0,0.18333333333333332,1.0,0.48333333333333334,0
26.109,1.0,0.16666666666666666,1.0,0.4666666666666667,0
26.147,0.9833333333333333,0.15,1.0,0.45,0
26.169,0.9666666666666667,0.13333333333333333,1.0,0.43333333333333335,0
26.203,0.95,0.11666666666666667,1.0,0.4166666666666667,0
26.235,0.9333333333333333,0.1,1.0,0.4,0
26.258,0.9166666666666666,0.08333333333333333,1.0,0.38333333333333336,0
26.293,0.9,0.06666666666666667,1.0,0.36666666666666664,0
26.317,0.8833333333333333,0.05,1.0,0.35,0
26.351,0.8666666666666667,0.03333333333333333,1.0,0.3333333333333333,0
26.385,0.85,1.0,1.0,0.31666666666666665,4
26.408,0.8333333333333334,1.0,1.0,0.3,0
26.441,0.8166666666666667,1.0,1.0,0.2833333333333333,0
26.464,0.8,1.0,1.0,0.26666666666666666,0
26.497,0.7833333333333333,1.0,1.0,0.25,0
26.53,0.7666666666666667,1.0,1.0,0.23333333333333334,0
26.553,0.75,1.0,1.0,0.21666666666666667,0
26.587,0.7333333333333333,1.0,1.0,0.2,0
26.611,0.7166666666666667,1.0,1.0,0.18333333333333332,0
26.643,0.7,1.0,1.0,0.16666666666666666,0
26.677,0.6833333333333333,1.0,1.0,0.15,0
26.699,0.6666666666666666,1.0,1.0,0.13333333333333333,0
26.733,0.65,1.0,1.0,0.11666666666666667,0
26.755,0.6333333333333333,1.0,1.0,0.1,0
26.79,0.6166666666666667,1.0,1.0,0.08333333333333333,0
26.822,0.6,1.0,1.0,0.06666666666666667,0
26.847,0.5833333333333334,1.0,1.0,0.05,0
26.886,0.5666666666666667,1.0,1.0,0.03333333333333333,0
26.909,0.55,1.0,1.0,0.016666666666666666,0
26.941,0.5333333333333333,1.0,1.0,1.0,2
26.964,0.5166666666666667,1.0,1.0,1.0,0
26.997,0.5,1.0,1.0,1.0,0
27.031,0.48333333333333334,1.0,1.0,1.0,0
27.052,0.4666666666666667,1.0,1.0,1.0,0
27.084,0.45,1.0,1.0,1.0,0
27.116,0.43333333333333335,1.0,1.0,1.0,0
27.14,0.4166666666666667,1.0,1.0,1.0,0
27.174,0.4,1.0,0.9833333333333333,1.0,0
27.196,0.38333333333333336,1.0,0.9666666666666667,1.0,0
27.23,0.36666666666666664,1.0,0.95,1.0,0
27.257,0.35,1.0,0.9333333333333333,1.0,0
27.292,0.3333333333333333,1.0,0.9166666666666666,1.0,0
27.324,0.31666666666666665,1.0,0.9,1.0,0
27.348,0.3,1.0,0.8833333333333333,1.0,0
27.38,0.2833333333333333,1.0,0.8666666666666667,1.0,0
27.4,0.26666666666666666,1.0,0.85,1.0,0
27.43,0.25,1.0,0.8333333333333334,1.0,0
27.462,0.23333333333333334,1.0,0.8166666666666667,1.0,0
27.483,0.21666666666666667,1.0,0.8,1.0,0
27.514,0.2,1.0,0.7833333333333333,1.0,0
27.543,0.18333333333333332,1.0,0.7666666666666667,1.0,0
27.565,0.16666666666666666,1.0,0.75,1.0,0
27.597,0.15,1.0,0.7333333333333333,1.0,0
27.616,0.13333333333333333,1.0,0.7166666666666667,1.0,0
27.647,0.11666666666666667,1.0,0.7,1.0,0
27.677,0.1,1.0,0.6833333333333333,1.0,0
27.697,0.08333333333333333,1.0,0.6666666666666666,1.0,0
27.728,0.06666666666666667,1.0,0.65,1.0,0
27.758,0.05,1.0,0.6333333333333333,1.0,0
27.78,0.03333333333333333,1.0,0.6166666666666667,1.0,0
27.812,0.016666666666666666,1.0,0.6,1.0,0
27.832,0.0,1.0,0.5833333333333334,1.0,0
27.861,1.0,1.0,0.5666666666666667,1.0,1
27.893,1.0,1.0,0.55,1.0,0
27.914,1.0,1.0,0.5333333333333333,1.0,0
27.946,1.0,1.0,0.5166666666666667,1.0,0
27.974,1.0,1.0,0.5,1.0,0
27.996,1.0,1.0,0.48333333333333334,1.0,0
28.029,1.0,1.0,0.4666666666666667,1.0,0
28.058,1.0,1.0,0.45,1.0,0
28.078,1.0,1.0,0.43333333333333335,1.0,0
28.112,1.0,1.0,0.4166666666666667,1.0,0
28.133,1.0,1.0,0.4,1.0,0
28.165,1.0,1.0,0.38333333333333336,1.0,0
28.196,1.0,1.0,0.36666666666666664,1.0,0
28.218,1.0,1.0,0.35,1.0,0
28.25,1.0,1.0,0.3333333333333333,1.0,0
28.268,1.0,1.0,0.31666666666666665,1.0,0
28.301,1.0,1.0,0.3,1.0,0
28.329,1.0,1.0,0.2833333333333333,1.0,0
28.349,1.0,1.0,0.26666666666666666,1.0,0
28.382,1.0,1.0,0.25,1.0,0
28.413,1.0,1.0,0.23333333333333334,1.0,0
28.434,1.0,1.0,0.21666666666666667,1.0,0
28.464,1.0,1.0,0.2,1.0,0
28.484,1.0,1.0,0.18333333333333332,1.0,0
28.516,1.0,1.0,0.16666666666666666,1.0,0
28.547,1.0,1.0,0.15,1.0,0
28.566,1.0,1.0,0.13333333333333333,1.0,0
28.598,1.0,0.9833333333333333,0.11666666666666667,1.0,0
28.626,1.0,0.9666666666666667,0.1,1.0,0
28.648,1.0,0.95,0.08333333333333333,1.0,0
28.68,1.0,0.9333333333333333,0.06666666666666667,1.0,0
28.701,1.0,0.9166666666666666,0.05,1.0,0
28.733,1.0,0.9,0.03333333333333333,1.0,0
28.764,1.0,0.8833333333333333,0.016666666666666666,1.0,0
28.786,1.0,0.8666666666666667,0.0,1.0,0
28.818,1.0,0.85,0.5833333333333334,1.0,3
28.847,1.0,0.8333333333333334,0.5666666666666667,1.0,0
28.868,1.0,0.8166666666666667,0.55,1.0,0
28.899,1.0,0.8,0.5333333333333333,1.0,0
28.918,1.0,0.7833333333333333,0.5166666666666667,1.0,0
28.95,1.0,0.7666666666666667,0.5,1.0,0
28.981,1.0,0.75,0.48333333333333334,1.0,0
29.002,1.0,0.7333333333333333,0.4666666666666667,1.0,0
29.032,1.0,0.7166666666666667,0.45,1.0,0
29.053,1.0,0.7,0.43333333333333335,0.9833333333333333,0
29.084,1.0,0.6833333333333333,0.4166666666666667,0.9666666666666667,0
29.114,1.0,0.6666666666666666,0.4,0.95,0
29.135,1.0,0.65,0.38333333333333336,0.9333333333333333,0
29.167,1.0,0.6333333333333333,0.36666666666666664,0.9166666666666666,0
29.197,1.0,0.6166666666666667,0.35,0.9,0
29.216,1.0,0.6,0.3333333333333333,0.8833333333333333,0
29.248,1.0,0.5833333333333334,0.31666666666666665,0.8666666666666667,0
29.276,1.0,0.5666666666666667,0.3,0.85,0
29.298,1.0,0.55,0.2833333333333333,0.8333333333333334,0
29.33,1.0,0.5333333333333333,0.26666666666666666,0.8166666666666667,0
29.351,1.0,0.5166666666666667,0.25,0.8,0
29.382,1.0,0.5,0.23333333333333334,0.7833333333333333,0
29.413,1.0,0.48333333333333334,0.21666666666666667,0.7666666666666667,0
29.433,1.0,0.4666666666666667,0.2,0.75,0
29.463,1.0,0.45,0.18333333333333332,0.7333333333333333,0
29.493,1.0,0.43333333333333335,0.16666666666666666,0.7166666666666667,0
29.515,1.0,0.4166666666666667,0.15,0.7,0
29.545,1.0,0.4,0.13333333333333333,0.6833333333333333,0
29.565,1.0,0.38333333333333336,0.11666666666666667,0.6666666666666666,0
29.596,1.0,0.36666666666666664,0.1,0.65,0
29.626,1.0,0.35,0.08333333333333333,0.6333333333333333,0
29.646,1.0,0.3333333333333333,0.06666666666666667,0.6166666666666667,0
29.677,1.0,0.31666666666666665,0.05,0.6,0
29.704,1.0,0.3,0.03333333333333333,0.5833333333333334,0
29.726,1.0,0.2833333333333333,0.016666666666666666,0.5666666666666667,0
29.759,1.0,0.26666666666666666,0.0,0.55,0
29.786,1.0,0.25,-0.016666666666666666,0.5333333333333333,0
29.808,1.0,0.23333333333333334,1.0,0.5166666666666667,3
29.84,1.0,0.21666666666666667,1.0,0.5,0
29.858,1.0,0.2,1.0,0.48333333333333334,0
29.893,1.0,0.18333333333333332,1.0,0.4666666666666667,0
29.923,1.0,0.16666666666666666,1.0,0.45,0
29.946,1.0,0.15,1.0,0.43333333333333335,0
29.977,1.0,0.13333333333333333,1.0,0.4166666666666667,0
29.995,1.0,0.11666666666666667,1.0,0.4,0
30.027,1.0,0.1,1.0,0.38333333333333336,0
30.057,1.0,0.08333333333333333,0.9833333333333333,0.36666666666666664,0
30.077,1.0,0.06666666666666667,0.9666666666666667,0.35,0
30.111,1.0,0.05,0.95,0.3333333333333333,0
30.142,1.0,0.03333333333333333,0.9333333333333333,0.31666666666666665,0
30.164,1.0,0.016666666666666666,0.9166666666666666,0.3,0
30.199,1.0,1.0,0.9,0.2833333333333333,4
30.222,1.0,1.0,0.8833333333333333,0.26666666666666666,0
30.258,1.0,1.0,0.8666666666666667,0.25,0
30.28,1.0,1.0,0.85,0.23333333333333334,0
30.314,1.0,1.0,0.8333333333333334,0.21666666666666667,0
30.346,1.0,1.0,0.8166666666666667,0.2,0
30.367,1.0,1.0,0.8,0.18333333333333332,0
30.398,1.0,1.0,0.7833333333333333,0.16666666666666666,0
30.428,1.0,1.0,0.7666666666666667,0.15,0
30.448,1.0,1.0,0.75,0.13333333333333333,0
30.48,1.0,1.0,0.7333333333333333,0.11666666666666667,0
30.5,1.0,1.0,0.7166666666666667,0.1,0
30.53,1.0,1.0,0.7,0.08333333333333333,0
30.561,1.0,1.0,0.6833333333333333,0.06666666666666667,0
30.581,1.0,1.0,0.6666666666666666,0.05,0
30.611,1.0,1.0,0.65,0.03333333333333333,0
30.643,1.0,1.0,0.6333333333333333,0.016666666666666666,0
30.662,1.0,1.0,0.6166666666666667,0.0,0
30.693,1.0,1.0,0.6,1.0,2
30.713,1.0,1.0,0.5833333333333334,1.0,0
30.745,1.0,1.0,0.5666666666666667,1.0,0
30.775,1.0,1.0,0.55,1.0,0
30.795,1.0,1.0,0.5333333333333333,1.0,0
30.827,1.0,1.0,0.5166666666666667,1.0,0
30.858,1.0,1.0,0.5,1.0,0
30.877,1.0,1.0,0.48333333333333334,1.0,0
30.91,1.0,1.0,0.4666666666666667,1.0,0
30.931,1.0,1.0,0.45,1.0,0
30.962,1.0,0.9833333333333333,0.43333333333333335,1.0,0
30.992,1.0,0.9666666666666667,0.4166666666666667,1.0,0
31.014,1.0,0.95,0.4,1.0,0
31.046,1.0,0.9333333333333333,0.38333333333333336,1.0,0
31.075,1.0,0.9166666666666666,0.36666666666666664,1.0,0
31.097,1.0,0.9,0.35,1.0,0
31.13,1.0,0.8833333333333333,0.3333333333333333,1.0,0
31.15,1.0,0.8666666666666667,0.31666666666666665,1.0,0
31.18,1.0,0.85,0.3,1.0,0
31.211,1.0,0.8333333333333334,0.2833333333333333,1.0,0
31.231,1.0,0.8166666666666667,0.26666666666666666,1.0,0
31.266,1.0,0.8,0.25,1.0,0
31.297,1.0,0.7833333333333333,0.23333333333333334,1.0,0
31.319,1.0,0.7666666666666667,0.21666666666666667,1.0,0
31.349,1.0,0.75,0.2,1.0,0
31.368,1.0,0.7333333333333333,0.18333333333333332,1.0,0
31.401,1.0,0.7166666666666667,0.16666666666666666,1.0,0
31.434,1.0,0.7,0.15,1.0,0
31.455,1.0,0.6833333333333333,0.13333333333333333,1.0,0
31.487,1.0,0.6666666666666666,0.11666666666666667,1.0,0
31.514,1.0,0.65,0.1,1.0,0
31.536,1.0,0.6333333333333333,0.08333333333333333,1.0,0
31.568,1.0,0.6166666666666667,0.06666666666666667,1.0,0
31.588,1.0,0.6,0.05,1.0,0
31.62,1.0,0.5833333333333334,0.03333333333333333,1.0,0
31.65,1.0,0.5666666666666667,0.016666666666666666,1.0,0
31.673,1.0,0.55,0.0,1.0,0
31.702,1.0,0.5333333333333333,1.0,1.0,3
31.724,1.0,0.5166666666666667,1.0,1.0,0
31.755,1.0,0.5,1.0,1.0,0
31.785,1.0,0.48333333333333334,1.0,1.0,0
31.805,1.0,0.4666666666666667,1.0,1.0,0
31.837,1.0,0.45,1.0,1.0,0
31.867,1.0,0.43333333333333335,1.0,1.0,0
31.886,1.0,0.4166666666666667,1.0,1.0,0
31.918,1.0,0.4,1.0,1.0,0
31.947,1.0,0.38333333333333336,1.0,1.0,0
31.969,1.0,0.36666666666666664,1.0,1.0,0
31.999,1.0,0.35,1.0,1.0,0
32.017,1.0,0.3333333333333333,1.0,1.0,0
32.049,1.0,0.31666666666666665,1.0,1.0,0
32.078,1.0,0.3,1.0,1.0,0
32.099,1.0,0.2833333333333333,1.0,1.0,0
32.13,1.0,0.26666666666666666,1.0,1.0,0
32.16,1.0,0.25,1.0,1.0,0
32.179,1.0,0.23333333333333334,1.0,1.0,0
32.211,1.0,0.21666666666666667,1.0,1.0,0
32.232,1.0,0.2,1.0,1.0,0
32.261,1.0,0.18333333333333332,1.0,1.0,0
32.293,1.0,0.16666666666666666,1.0,1.0,0
32.313,1.0,0.15,1.0,1.0,0
32.346,1.0,0.13333333333333333,1.0,1.0,0
32.374,1.0,0.11666666666666667,1.0,1.0,0
32.395,1.0,0.1,1.0,1.0,0
32.426,1.0,0.08333333333333333,1.0,1.0,0
32.447,1.0,0.06666666666666667,1.0,1.0,0
32.478,1.0,0.05,1.0,1.0,0
32.509,1.0,0.03333333333333333,1.0,1.0,0
32.527,1.0,0.016666666666666666,1.0,1.0,0
32.558,1.0,0.0,1.0,1.0,0
32.589,1.0,0.7,1.0,1.0,4
32.608,1.0,0.6833333333333333,1.0,1.0,0
32.64,1.0,0.6666666666666666,1.0,1.0,0
32.661,1.0,0.65,1.0,1.0,0
32.694,1.0,0.6333333333333333,1.0,1.0,0
32.723,1.0,0.6166666666666667,1.0,1.0,0
32.745,1.0,0.6,1.0,1.0,0
32.776,1.0,0.5833333333333334,1.0,1.0,0
32.805,1.0,0.5666666666666667,1.0,1.0,0
32.826,1.0,0.55,1.0,1.0,0
32.858,1.0,0.5333333333333333,1.0,1.0,0
32.885,1.0,0.5166666666666667,1.0,1.0,0
32.908,1.0,0.5,1.0,1.0,0
32.94,1.0,0.48333333333333334,1.0,1.0,0
32.96,1.0,0.4666666666666667,1.0,1.0,0
32.991,1.0,0.45,1.0,1.0,0
33.022,1.0,0.43333333333333335,1.0,1.0,0
33.043,1.0,0.4166666666666667,1.0,1.0,0
33.073,1.0,0.4,1.0,1.0,0
33.094,1.0,0.38333333333333336,1.0,1.0,0
33.126,0.9833333333333333,0.36666666666666664,1.0,1.0,0
33.155,0.9666666666666667,0.35,1.0,1.0,0
33.175,0.95,0.3333333333333333,1.0,1.0,0
33.208,0.9333333333333333,0.31666666666666665,1.0,1.0,0
33.239,0.9166666666666666,0.3,1.0,1.0,0
33.259,0.9,0.2833333333333333,1.0,1.0,0
33.292,0.8833333333333333,0.26666666666666666,1.0,1.0,0
33.313,0.8666666666666667,0.25,1.0,1.0,0
33.343,0.85,0.23333333333333334,1.0,1.0,0
33.373,0.8333333333333334,0.21666666666666667,1.0,1.0,0
33.394,0.8166666666666667,0.2,1.0,1.0,0
33.426,0.8,0.18333333333333332,1.0,1.0,0
33.453,0.7833333333333333,0.16666666666666666,1.0,1.0,0
33.474,0.7666666666666667,0.15,1.0,1.0,0
33.503,0.75,0.13333333333333333,1.0,1.0,0
33.534,0.7333333333333333,0.11666666666666667,1.0,1.0,0
33.555,0.7166666666666667,0.1,1.0,1.0,0
33.589,0.7,0.08333333333333333,1.0,1.0,0
33.609,0.6833333333333333,0.06666666666666667,1.0,1.0,0
33.643,0.6666666666666666,0.05,1.0,1.0,0
33.675,0.65,0.03333333333333333,1.0,1.0,0
33.705,0.6333333333333333,0.016666666666666666,1.0,1.0,0
33.739,0.6166666666666667,0.2833333333333333,1.0,1.0,4
33.763,0.6,0.26666666666666666,1.0,1.0,0
33.797,0.5833333333333334,0.25,1.0,1.0,0
33.819,0.5666666666666667,0.23333333333333334,1.0,1.0,0
33.855,0.55,0.21666666666666667,1.0,1.0,0
33.888,0.5333333333333333,0.2,1.0,1.0,0
33.913,0.5166666666666667,0.18333333333333332,1.0,1.0,0
33.945,0.5,0.16666666666666666,1.0,1.0,0
33.967,0.48333333333333334,0.15,1.0,1.0,0
34.001,0.4666666666666667,0.13333333333333333,1.0,1.0,0
34.03,0.45,0.11666666666666667,1.0,1.0,0
34.065,0.43333333333333335,0.1,1.0,1.0,0
34.097,0.4166666666666667,0.08333333333333333,1.0,1.0,0
34.122,0.4,0.06666666666666667,1.0,1.0,0
34.152,0.38333333333333336,0.05,1.0,1.0,0
34.18,0.36666666666666664,1.0,1.0,0.9833333333333333,4
34.216,0.35,1.0,1.0,0.9666666666666667,0
34.249,0.3333333333333333,1.0,1.0,0.95,0
34.275,0.31666666666666665,1.0,1.0,0.9333333333333333,0
34.313,0.3,1.0,1.0,0.9166666666666666,0
34.334,0.2833333333333333,1.0,1.0,0.9,0
34.368,0.26666666666666666,1.0,1.0,0.8833333333333333,0
34.39,0.25,1.0,1.0,0.8666666666666667,0
34.425,0.23333333333333334,1.0,1.0,0.85,0
34.457,0.21666666666666667,1.0,1.0,0.8333333333333334,0
34.482,0.2,1.0,1.0,0.8166666666666667,0
34.516,0.18333333333333332,1.0,1.0,0.8,0
34.545,0.16666666666666666,1.0,1.0,0.7833333333333333,0
34.566,0.15,1.0,1.0,0.7666666666666667,0
34.599,0.13333333333333333,1.0,1.0,0.75,0
34.618,0.11666666666666667,1.0,1.0,0.7333333333333333,0
34.651,0.1,1.0,1.0,0.7166666666666667,0
34.681,0.08333333333333333,1.0,1.0,0.7,0
34.704,0.06666666666666667,1.0,1.0,0.6833333333333333,0
34.734,0.05,1.0,1.0,0.6666666666666666,0
34.753,0.03333333333333333,1.0,1.0,0.65,0
34.785,0.016666666666666666,1.0,1.0,0.6333333333333333,0
34.815,0.0,1.0,1.0,0.6166666666666667,0
34.836,1.0,1.0,1.0,0.6,1
34.867,1.0,1.0,1.0,0.5833333333333334,0
34.897,1.0,1.0,1.0,0.5666666666666667,0
34.918,1.0,1.0,1.0,0.55,0
34.951,1.0,1.0,1.0,0.5333333333333333,0
34.97,1.0,1.0,1.0,0.5166666666666667,0
35.0,1.0,1.0,1.0,0.5,0
35.032,1.0,1.0,1.0,0.48333333333333334,0
35.052,1.0,1.0,1.0,0.4666666666666667,0
35.081,1.0,1.0,1.0,0.45,0
35.111,1.0,1.0,1.0,0.43333333333333335,0
35.132,1.0,1.0,1.0,0.4166666666666667,0
35.163,1.0,1.0,0.9833333333333333,0.4,0
35.183,1.0,1.0,0.9666666666666667,0.38333333333333336,0
35.214,1.0,1.0,0.95,0.36666666666666664,0
35.243,1.0,1.0,0.9333333333333333,0.35,0
35.263,1.0,1.0,0.9166666666666666,0.3333333333333333,0
35.296,1.0,1.0,0.9,0.31666666666666665,0
35.326,1.0,1.0,0.8833333333333333,0.3,0
35.346,1.0,1.0,0.8666666666666667,0.2833333333333333,0
35.378,1.0,1.0,0.85,0.26666666666666666,0
35.406,1.0,1.0,0.8333333333333334,0.25,0
35.429,1.0,1.0,0.8166666666666667,0.23333333333333334,0
35.459,1.0,1.0,0.8,0.21666666666666667,0
35.477,1.0,1.0,0.7833333333333333,0.2,0
35.509,1.0,1.0,0.7666666666666667,0.18333333333333332,0
35.541,1.0,1.0,0.75,0.16666666666666666,0
35.561,1.0,1.0,0.7333333333333333,0.15,0
35.591,1.0,1.0,0.7166666666666667,0.13333333333333333,0
35.621,1.0,1.0,0.7,0.11666666666666667,0
35.643,1.0,1.0,0.6833333333333333,0.1,0
35.674,1.0,1.0,0.6666666666666666,0.08333333333333333,0
35.696,1.0,1.0,0.65,0.06666666666666667,0
35.727,1.0,1.0,0.6333333333333333,0.05,0
35.759,1.0,1.0,0.6166666666666667,0.03333333333333333,0
35.777,1.0,1.0,0.6,0.016666666666666666,0
35.809,1.0,1.0,0.5833333333333334,1.0,2
35.83,1.0,1.0,0.5666666666666667,1.0,0
35.86,1.0,1.0,0.55,1.0,0
35.892,1.0,1.0,0.5333333333333333,1.0,0
35.912,1.0,1.0,0.5166666666666667,1.0,0
35.942,1.0,1.0,0.5,1.0,0
35.974,1.0,1.0,0.48333333333333334,1.0,0
35.993,1.0,1.0,0.4666666666666667,1.0,0
36.023,1.0,1.0,0.45,1.0,0
